Iteration,Step,Ep_num,EpRet_mean,EpRet_std,EpLen_mean,EpErr_mean,EpErr_std,EpPsi_mean,EpPsi_std,EpSuccess_num,Value_loss,Policy_loss,Old_approx_kl,Approx_kl,Clipfrac,Explained_variance,Entropy,Time
532,6537216,222,54.19527116574106,31.36736567807194,54.57657657657658,83.32827409616421,53.72578384376256,4.832862969991323,3.2413962262382134,73,46.92009735107422,-0.017258424311876297,0.018362704664468765,0.019086221233010292,0.06092664930555555,0.8282684981822968,-0.8482674360275269,42.49028420448303
533,6549504,219,50.75361684381791,31.76693856462196,54.8675799086758,91.49866337629403,59.73516494881143,4.951139002630155,3.388507718242836,60,58.11949920654297,0.020322151482105255,0.028705932199954987,0.008824743330478668,0.06290690104166667,0.8315228819847107,-0.8451989889144897,44.501954078674316
534,6561792,223,49.362723056302336,31.048964250477603,54.70403587443946,92.80962608430069,57.803703940263254,4.707474847545539,3.3332155462797455,64,51.587467193603516,-0.0011948710307478905,-0.012439271435141563,0.0024011973291635513,0.08289930555555555,0.8054782599210739,-0.857530951499939,42.58911919593811
535,6574080,223,51.83981070541806,29.9520943996032,54.52017937219731,86.73924991046006,53.35208850635607,5.403212346303623,3.3894138956780773,66,65.760986328125,-0.004497453570365906,-0.0023424746468663216,0.0009670555591583252,0.0690646701388889,0.8304103761911392,-0.851830244064331,42.969380617141724
536,6586368,220,51.1774487904349,29.84988863980299,54.75909090909091,87.97302969147717,54.664393991946476,5.045565995303067,3.6715057924414785,65,46.38386535644531,-0.021671801805496216,-0.017253920435905457,0.004590860567986965,0.04660373263888889,0.8310959041118622,-0.8406713008880615,43.17849540710449
537,6598656,221,49.35659596344933,30.66988892319643,54.7737556561086,91.77063770745968,53.170369852532055,4.594737690498388,3.147521646146938,53,51.486820220947266,-0.0126448143273592,0.0021794838830828667,0.004443005658686161,0.061821831597222224,0.7973623126745224,-0.8503345251083374,43.20793318748474
538,6610944,223,53.42474251003452,30.830780510426504,54.600896860986545,85.77443036477811,56.2301905097212,5.363618226329307,3.4878723941276633,72,33.7641487121582,-0.009857125580310822,0.015253006480634212,0.01302430685609579,0.055962456597222224,0.817178264260292,-0.8558188676834106,42.69017958641052
539,6623232,224,51.441708119986444,31.28301812674613,54.464285714285715,89.68570331813275,56.701313904220655,5.037876037614687,3.036633885736871,62,69.09357452392578,0.0005012936890125275,-0.006098553538322449,0.006461975164711475,0.07514105902777778,0.8073585331439972,-0.8706628084182739,43.35034537315369
540,6635520,222,51.83383255759411,30.986988134618034,54.64414414414414,89.14095245837916,59.53960957161339,5.685894118772972,3.7194933858779207,61,75.72789764404297,-0.01004992425441742,0.021415211260318756,0.0030051451176404953,0.06572808159722222,0.8037487715482712,-0.8702877759933472,43.90812826156616
541,6647808,222,50.76931379964053,30.497973866784427,54.648648648648646,88.74796002749619,52.55959375488585,5.711594417288497,3.9619637356077213,64,47.02623748779297,0.027347464114427567,0.0005180183798074722,0.029561933130025864,0.059244791666666664,0.7958408445119858,-0.880817174911499,42.55396056175232
542,6660096,221,52.4892487707601,30.454938156235112,54.81900452488688,85.99401572542189,53.69841689618278,5.02715444672701,3.4704791064499605,65,85.91069030761719,-0.020550787448883057,0.04865008965134621,0.010150785557925701,0.05628797743055555,0.8082389831542969,-0.880052924156189,42.76549053192139
543,6672384,222,50.639539682495226,29.6570878753211,54.63963963963964,89.1952051797283,54.08391534335074,5.0936496579969255,3.3374632278023006,59,69.8407211303711,0.010712631046772003,0.026417754590511322,0.0056730639189481735,0.053792317708333336,0.8039295673370361,-0.8891873359680176,44.63375210762024
544,6684672,221,52.904983010316016,28.19484750541374,54.710407239819006,84.36238615112092,49.38738844570174,5.156024225157311,3.3619618205866435,60,56.33092498779297,0.004096467047929764,0.016870032995939255,0.002322232350707054,0.07527669270833333,0.7958142310380936,-0.9028100967407227,43.63512563705444
545,6696960,220,53.194571699795,31.809726411314877,54.82727272727273,86.94590044554428,56.49097083724759,4.679567066105929,3.254598809030692,69,58.878562927246094,0.009390559047460556,0.016722429543733597,0.0017424160614609718,0.07210286458333333,0.794163167476654,-0.8947190046310425,43.60223627090454
546,6709248,220,51.474292738578086,32.025826270226425,54.777272727272724,88.58426362765194,56.64443178888153,4.818336075002497,3.553315411870594,66,49.26713562011719,-0.008357048034667969,-0.00865827314555645,0.0033761141821742058,0.0719943576388889,0.8265420198440552,-0.892627477645874,42.70095896720886
547,6721536,222,52.746805713439926,29.885409602682245,54.693693693693696,84.75760754491507,52.45030651474089,5.824907744253004,3.8119847497358315,68,75.87374877929688,0.015948668122291565,0.028987936675548553,0.012076766230165958,0.06523980034722222,0.795541062951088,-0.8949069976806641,42.96956706047058
548,6733824,221,51.679938092162345,32.315982444595065,54.70135746606335,89.45665016432274,58.79435619176332,5.523903391479908,3.610645923999142,63,71.45658111572266,0.013768158853054047,-0.009085982106626034,0.0017232121899724007,0.05129665798611111,0.8179147988557816,-0.8973489999771118,43.519742488861084
549,6746112,224,48.38547708395172,30.539248242058903,54.61607142857143,93.66914666056705,59.49302263099371,5.517531644020762,3.7100831728451134,64,49.063575744628906,0.0031057707965373993,-0.00613239873200655,0.0015071900561451912,0.07427300347222222,0.8341201692819595,-0.9114851951599121,44.51228356361389
550,6758400,222,51.3759452204365,29.54937561630085,54.711711711711715,87.25204002720453,55.010286478150036,5.001273122993677,3.5255577562007456,59,56.329322814941406,0.002402782440185547,0.005679669789969921,0.004831674508750439,0.05064561631944445,0.8279265910387039,-0.9030971527099609,43.15390992164612
551,6770688,221,50.93817552573698,29.645687900966582,54.751131221719454,88.9656239780266,56.59406679694898,5.038119122992813,3.5967276268015334,66,54.73711013793945,-0.00208108127117157,0.010732059367001057,0.0056836288422346115,0.06315104166666667,0.8284087628126144,-0.9268069267272949,42.55423903465271
552,6782976,223,53.55891313894072,31.057074179908653,54.663677130044846,85.35536892808514,54.82118153912774,4.853774603172268,3.6577018020835155,72,48.124366760253906,0.011806788854300976,0.0059816231951117516,0.0019767191261053085,0.04456922743055555,0.7708392590284348,-0.9475059509277344,42.79000759124756
553,6795264,222,52.068601396688194,30.379812089679106,54.81531531531532,86.99181891221022,53.382856979539824,5.176438914762961,3.854404961226015,65,69.69062805175781,0.009520072489976883,-0.002625325694680214,0.002099153585731983,0.080322265625,0.7780742943286896,-0.9725394248962402,42.41923403739929
554,6807552,220,48.1343058311097,31.159097032756662,54.74545454545454,95.29977500566751,57.51298801983903,5.463509315794164,3.966676267413791,60,50.43753433227539,-0.02338257059454918,-0.004007571376860142,0.013405066914856434,0.052164713541666664,0.8351846039295197,-0.9663399457931519,42.55159306526184
555,6819840,222,52.16235672685867,31.16382468080676,54.648648648648646,86.905041284477,56.3168685387409,5.1005520208461865,3.8856621449428204,72,76.13768005371094,0.006482772529125214,0.016509458422660828,0.00360284186899662,0.07457139756944445,0.8229142725467682,-0.9569994211196899,42.0111780166626
556,6832128,222,51.868387464881295,30.899442653918285,54.729729729729726,87.83933373279714,56.325730541364955,5.394187408524591,3.5469497281984133,60,72.390625,-0.007740713655948639,0.014542175456881523,0.0071998462080955505,0.05650499131944445,0.7968831658363342,-0.9682732820510864,42.19302773475647
557,6844416,222,49.8611478562839,29.74312169583456,54.68468468468468,90.30768495492461,55.26026631239944,5.419920086860657,3.754016452850474,63,50.297542572021484,-0.0015326626598834991,0.030089788138866425,0.006171552464365959,0.07774522569444445,0.8496174812316895,-0.9698488712310791,42.34185481071472
558,6856704,219,49.276437058599264,30.207688403775677,54.863013698630134,92.75090141532644,59.42841613659539,5.029591583225824,3.597632752292891,58,51.51239776611328,0.0016801226884126663,0.015580302104353905,0.009130069054663181,0.07063802083333333,0.828013077378273,-0.9732459783554077,42.61384582519531
559,6868992,222,49.391352960461845,27.73657156350033,54.73873873873874,88.6179988684054,49.39989353368632,5.281025106842454,3.577758095607196,53,55.958492279052734,-0.010133540257811546,0.018078148365020752,0.0039394311606884,0.08062065972222222,0.8131773620843887,-0.9829691648483276,42.368186950683594
560,6881280,224,52.13383157387693,31.70349303906131,54.59375,88.39945867530163,57.6860413831363,4.929367846676281,3.517501255957687,67,56.04108810424805,-0.01607188768684864,0.017701363191008568,0.004091949202120304,0.04958767361111111,0.8123767524957657,-0.9872156381607056,42.538636684417725
561,6893568,223,48.50633685537149,29.762949369841053,54.663677130044846,93.02665460993627,56.255332485264454,4.944606132036902,3.46553911351989,57,49.04637145996094,-0.014032592996954918,0.02685154415667057,0.010112813673913479,0.06339518229166667,0.8437589854001999,-0.9984822273254395,42.654226779937744
562,6905856,222,51.59242429184579,29.163126883314256,54.630630630630634,86.57462926078853,53.46879470584569,5.101006063255104,3.7269156309788825,58,44.02177810668945,0.01649296283721924,0.0008323295041918755,0.0022494345903396606,0.07435438368055555,0.8090965002775192,-1.0083187818527222,43.02002739906311
563,6918144,223,45.61477961393733,30.908078277357507,54.672645739910315,97.03329842843581,58.314684288075654,5.6793785041757765,3.6911390998215756,49,72.16567993164062,-0.00044723227620124817,-0.023580431938171387,0.014746597968041897,0.059407552083333336,0.8001190572977066,-1.018093228340149,42.581148862838745
564,6930432,223,42.991075173568994,29.121600471202925,54.70403587443946,100.70585843859152,54.06617038437779,5.024222948091447,3.753166427113396,39,64.48905944824219,0.011376477777957916,0.016088906675577164,0.0017227092757821083,0.07012261284722222,0.7484712302684784,-1.0274028778076172,42.520954847335815
565,6942720,223,50.17533069088572,28.01404213717074,54.762331838565025,88.2030055086253,51.6308584112912,5.007863493778246,3.7536125757718035,57,72.0809555053711,-0.010076984763145447,0.02701440081000328,0.00943018775433302,0.0761990017361111,0.7642533630132675,-1.0344902276992798,42.79012584686279
566,6955008,221,52.25181630710743,30.45739458016808,54.751131221719454,86.89319074528036,55.49586535495997,5.521244339274064,3.915806849170016,69,37.90288543701172,0.028349079191684723,0.0318264402449131,0.01938673108816147,0.06076388888888889,0.8456642478704453,-1.0464736223220825,42.05561661720276
567,6967296,223,48.936542213862936,29.214478869712188,54.672645739910315,91.71447301006401,53.30527393739183,4.740060968783939,3.216852648495775,55,65.82606506347656,0.0113142691552639,2.7759931981563568e-05,0.0021903906017541885,0.055989583333333336,0.8078406304121017,-1.0479414463043213,42.512771129608154
568,6979584,221,50.503098553163426,32.591125018590674,54.57013574660633,91.67464544633141,60.86930759301532,5.350805758351115,3.8798043871742736,60,58.19660949707031,0.019441723823547363,0.015399357303977013,0.004801405593752861,0.04904513888888889,0.8200902491807938,-1.0619120597839355,42.44912767410278
569,6991872,221,51.24302749764037,29.882244895389313,54.74660633484163,88.61652029892349,56.52179220690996,4.988289990576145,3.6245877636947794,68,52.983055114746094,-0.019818738102912903,0.0012993421405553818,0.003634330816566944,0.060465494791666664,0.8087830543518066,-1.0642520189285278,43.20412063598633
570,7004160,224,49.03378962000613,32.39668875970973,54.495535714285715,93.49874856545406,57.44960871403839,5.369156918355396,3.6447651173888795,60,84.71263122558594,-0.009636595845222473,0.004506277851760387,0.0029603261500597,0.0771755642361111,0.8003530949354172,-1.0670634508132935,43.43155312538147
571,7016448,222,52.87523117043354,30.232630372572274,54.608108108108105,86.53913168268885,54.73043431781463,5.1182082537058236,3.5580270274810792,64,45.76742935180664,0.00510980561375618,-0.0019367998465895653,0.0007908651605248451,0.05788845486111111,0.8041293621063232,-1.0711768865585327,42.75144624710083
572,7028736,222,50.32218023010732,30.853353750204132,54.590090090090094,90.19075572188832,54.868048435533765,5.4270746740134985,3.6877139969689297,59,75.4117660522461,0.010765507817268372,0.024968232959508896,0.004589824005961418,0.06914605034722222,0.8177557438611984,-1.076231598854065,42.596577882766724
573,7041024,222,51.21315905454342,29.895254104449748,54.65765765765766,87.25662633524952,51.107771863861906,5.439906506925017,3.876864010147566,65,42.11772155761719,0.005074862390756607,0.011202082969248295,0.007464113645255566,0.05685763888888889,0.8132138401269913,-1.0765241384506226,43.64277911186218
574,7053312,224,50.172953781602544,29.90423814400687,54.5,89.54107338337568,53.828234992717384,5.084622917430741,3.2782445892876044,60,71.79219055175781,-0.02873314917087555,0.0027088942006230354,0.01060244720429182,0.069580078125,0.8207620680332184,-1.079354166984558,42.24685621261597
575,7065600,224,49.68169383552554,31.004893560059926,54.49107142857143,92.93986972600503,58.78349694700749,4.675549545458385,3.4437101177457925,65,57.57173538208008,-0.0037857843562960625,0.0021711206063628197,0.008014987222850323,0.06621636284722222,0.8289984166622162,-1.0898523330688477,42.79596161842346
576,7077888,221,49.549962237602145,29.13582078261662,54.80542986425339,90.291940494879,53.89548554328942,5.26339831934795,3.7047297256372937,53,66.89643096923828,-0.0020190030336380005,0.014301919378340244,0.0030494527891278267,0.044135199652777776,0.808001697063446,-1.0843805074691772,42.854177713394165
577,7090176,222,51.654230972045994,31.43401515307733,54.527027027027025,87.6843407366759,54.24490293444015,5.044692819182937,3.4233995304696796,62,73.76701354980469,-0.0017002038657665253,-0.004163448698818684,0.006535782478749752,0.061279296875,0.8068806380033493,-1.089853286743164,43.06292533874512
578,7102464,223,51.81687067619618,32.11500859974053,54.60538116591928,88.65370973435063,59.35579858688017,5.005819482119094,3.3264118593572136,67,56.090084075927734,-0.0009084492921829224,0.004996102303266525,0.0033000390976667404,0.05040147569444445,0.8371040672063828,-1.0915385484695435,42.87242937088013
579,7114752,223,48.200377787322154,32.78810596954053,54.663677130044846,96.9035564210293,62.51356099579282,5.276636232709672,3.771905108015809,62,70.31744384765625,-0.004464693367481232,-0.0028630346059799194,0.0007457276806235313,0.06363932291666667,0.8107553422451019,-1.0995343923568726,43.29740643501282
580,7127040,221,52.96948935634895,31.239664422804776,54.7737556561086,85.60129090504178,53.918084529480964,5.147360762859361,3.7724104908342455,64,63.94244384765625,0.0019065067172050476,-0.018483027815818787,0.0028771264478564262,0.09375,0.7937651425600052,-1.1132954359054565,44.07527041435242
581,7139328,221,53.157545278019974,29.666558784343845,54.72850678733032,84.05681874759782,52.85771923318005,5.350949893709761,3.6677441273337488,62,61.89043426513672,-0.04929988831281662,-0.010545237921178341,0.020158447325229645,0.06700303819444445,0.808810830116272,-1.1055943965911865,44.58745884895325
582,7151616,223,52.49849935360371,30.89952842947105,54.5695067264574,86.77709149278866,53.34809185320891,4.549665215838651,3.3836007405635526,73,46.245086669921875,0.007004115730524063,-0.0008343057706952095,0.0013711871579289436,0.05946180555555555,0.8365097492933273,-1.105329990386963,43.37775707244873
583,7163904,223,51.034489387752835,29.193539702397715,54.61434977578475,88.58357369347472,53.48501332313398,5.013931203850716,3.4983975410057604,59,47.14971160888672,0.01778014376759529,-0.011493189260363579,0.0021390151232481003,0.055094401041666664,0.8240808695554733,-1.1093851327896118,42.440126180648804
584,7176192,222,51.33369962164402,30.31957528374439,54.693693693693696,88.79071587950986,56.7988742529493,5.0092547004287304,3.5499677291849214,64,58.602691650390625,0.022853389382362366,0.015117095783352852,0.008678224869072437,0.06868489583333333,0.8221225738525391,-1.1145509481430054,43.05886197090149
585,7188480,220,51.15168204961039,31.033430282063964,54.695454545454545,89.74237785764348,57.19271979035819,5.074566770683635,3.758956846842993,58,36.35251235961914,0.0019801147282123566,0.0034317271783947945,0.001017080619931221,0.06746419270833333,0.8289366066455841,-1.116767406463623,43.63836932182312
586,7200768,223,48.384839337677256,29.314682918353427,54.506726457399104,93.3712926947047,55.50467348044734,5.105806412718221,3.78802485877606,58,44.70406723022461,0.008159823715686798,-0.0008824439719319344,0.005536203272640705,0.060791015625,0.8328723907470703,-1.1278334856033325,42.75955677032471
587,7213056,224,50.108738200583794,28.723225974688237,54.410714285714285,89.0536153234192,50.50334702749012,5.485494190028734,3.871151545446525,52,40.79315185546875,0.006871869787573814,0.007066437974572182,0.0032323962077498436,0.046142578125,0.8070598989725113,-1.133241057395935,42.542797327041626
588,7225344,222,50.89004253449202,31.118915034626056,54.590090090090094,90.45348089820317,55.165291405480325,5.210090633985158,3.900904187503927,61,68.28926849365234,-0.0068961381912231445,0.009563084691762924,0.001494353637099266,0.05381944444444445,0.8143674582242966,-1.1417169570922852,42.4117648601532
589,7237632,222,48.642083711431134,28.21915306486203,54.707207207207205,91.90783113439501,51.9792197296379,5.385274693772599,3.7343445261270753,53,55.449398040771484,2.674199640750885e-05,-0.011061258614063263,0.0022209445014595985,0.05300564236111111,0.827753096818924,-1.1435637474060059,43.559574842453
590,7249920,220,50.73847246660065,30.79998446279806,54.83181818181818,90.20496248955804,54.81685394841154,4.8622992851517415,3.5776116679430854,63,98.8714828491211,-0.008699342608451843,-0.009816569276154041,0.005606694146990776,0.05685763888888889,0.8118447214365005,-1.1454426050186157,42.69252014160156
591,7262208,222,51.21723839013287,30.46137076255302,54.66216216216216,89.78744309453869,58.18843932360795,5.373037731325304,3.9340109674178527,62,29.236827850341797,0.00021476298570632935,-6.940122693777084e-05,0.004156618379056454,0.04405381944444445,0.8324891626834869,-1.1358237266540527,42.33799767494202
592,7274496,223,47.63475145946801,30.964326194837728,54.61434977578475,95.38726704326211,58.22031306656866,5.369680259259827,4.1504168789784845,49,61.75830841064453,-0.010593365877866745,0.01098696980625391,0.007541224360466003,0.06298828125,0.7856258749961853,-1.1531825065612793,41.889732837677
593,7286784,223,51.29534884878273,31.4177852129848,54.573991031390136,89.98337307823323,56.43873391371084,5.307283898640106,4.005501220522383,67,80.51531982421875,-0.010234914720058441,0.0020638369023799896,0.0009543085470795631,0.06076388888888889,0.8035227507352829,-1.1613417863845825,41.43278217315674
594,7299072,220,48.36874060815396,29.228999035068195,54.836363636363636,94.19971618068647,56.37453951837582,5.686759959567675,3.76186922365229,52,63.53826904296875,-0.00373251736164093,-0.014806749299168587,0.005650080740451813,0.06239149305555555,0.7765442579984665,-1.1800312995910645,41.61191248893738
595,7311360,222,48.926387659156944,30.099900905381105,54.671171171171174,93.12568381157104,57.37696292616665,5.556662775374748,4.164182894368424,61,43.87535095214844,-0.01336512342095375,-0.014514143578708172,0.0034161340445280075,0.08186848958333333,0.8287606239318848,-1.165543794631958,41.53765630722046
596,7323648,220,46.30038575596306,30.665191396614034,54.74090909090909,98.08450439037924,59.52591988042174,6.197491131045601,4.384568466530744,47,41.65359878540039,0.006755992770195007,0.0014729639515280724,0.0014611110091209412,0.075927734375,0.8320322185754776,-1.172574520111084,41.81706786155701
597,7335936,224,53.15707806542974,32.335139834949814,54.50892857142857,85.4661878281057,55.545665908473325,5.833064796669142,4.007974874791511,74,72.52510070800781,-0.0027002692222595215,-0.014215424656867981,0.005194605328142643,0.05921766493055555,0.8089637756347656,-1.1706161499023438,42.52289795875549
598,7348224,223,50.980147542987254,30.443775120730994,54.63228699551569,89.73559773408307,55.83883621513078,4.93713280010651,3.696913873971696,64,63.388282775878906,-0.0007132142782211304,-0.014047985896468163,0.0062569500878453255,0.04383680555555555,0.8133940696716309,-1.1826672554016113,43.60948204994202
599,7360512,221,47.5724803289591,29.367141779942006,54.71945701357466,94.35771528176326,57.02305780296127,4.99637171693517,3.32128061644781,56,58.78609848022461,-0.0012271180748939514,0.02639663964509964,0.006893295794725418,0.06854926215277778,0.8301577121019363,-1.204687237739563,43.05336141586304
600,7372800,223,50.77485435801396,32.410609884362415,54.663677130044846,91.28616998450836,60.800460995654305,5.1143353081604825,3.760159727092566,71,59.45408630371094,-0.003930985927581787,0.004063187167048454,0.002081051468849182,0.06523980034722222,0.8418803662061691,-1.2039443254470825,42.823689460754395
601,7385088,220,51.47248200972791,30.534793407509056,54.81363636363636,87.89945736045256,56.30929137060508,5.261769793250344,3.7848416958069717,66,53.843162536621094,-0.0017008036375045776,0.0157613605260849,0.0055559491738677025,0.053955078125,0.8252222687005997,-1.1985878944396973,41.67507266998291
602,7397376,222,51.791268077424114,27.922236690847154,54.75675675675676,84.98098061616385,48.45043826939768,5.355447031356193,3.78754688509586,63,38.89164352416992,0.005185924470424652,0.006902887485921383,0.0009327298030257225,0.06629774305555555,0.8313225209712982,-1.206518530845642,42.2018678188324
603,7409664,222,47.74869053153788,28.072137099808433,54.689189189189186,93.26955430234601,54.20722248640171,5.59233900663015,3.6541419871907515,51,34.67374038696289,0.01079178974032402,0.017288433387875557,0.0085114985704422,0.06651475694444445,0.8518359661102295,-1.2099531888961792,42.654274463653564
604,7421952,221,49.12029622966708,29.69532995888536,54.7737556561086,92.28917227767636,55.419537537506116,5.032804465401766,3.283649483452508,59,58.536285400390625,0.0020357221364974976,0.0014315731823444366,0.006437353789806366,0.050238715277777776,0.8193527609109879,-1.2196365594863892,42.93324375152588
605,7434240,222,48.47875324139534,30.70971738313142,54.71621621621622,94.9081820273396,60.99339571917238,4.924274779654839,3.215909537892867,61,52.329490661621094,-0.01927560567855835,-0.0017810724675655365,0.008802898228168488,0.07269965277777778,0.8149643540382385,-1.217718482017517,42.81647825241089
606,7446528,222,50.92763412825432,30.85400878860281,54.729729729729726,90.9671672951387,57.614460738207974,4.646157976743337,3.230584188336732,61,61.96506881713867,0.001919373869895935,-0.001878141425549984,0.0018508462235331535,0.050699869791666664,0.8260203301906586,-1.2164674997329712,42.93331789970398
607,7458816,223,47.05360081171135,29.604449780005584,54.5695067264574,96.41780458994026,56.836482614334024,5.199021523308861,3.7101334177062903,53,32.813331604003906,0.00036576390266418457,-0.007897571660578251,0.006152329966425896,0.05064561631944445,0.8454176932573318,-1.2217938899993896,42.80353903770447
608,7471104,221,51.38067353033752,33.182006762687,54.705882352941174,90.49952301385365,61.67443310414049,4.876080492502964,3.415548824788374,64,43.951080322265625,-0.010079015046358109,0.009061320684850216,0.005799463950097561,0.07234700520833333,0.815552294254303,-1.2231374979019165,42.64193081855774
609,7483392,221,50.46725348882224,30.854491646381856,54.61085972850679,90.51082523384629,54.39995487542101,5.360518170697657,3.629091902111594,56,77.49983978271484,0.004691939800977707,-0.0015157172456383705,0.0034156469628214836,0.04638671875,0.7688060998916626,-1.2185138463974,43.00290870666504
610,7495680,220,49.81860029874733,28.891225457475866,54.74545454545454,90.51680195918046,53.64238665272816,5.554096048528498,3.903089763329891,54,53.66276931762695,-0.0071998657658696175,0.011246515437960625,0.004133084788918495,0.06561957465277778,0.8420352935791016,-1.2224116325378418,42.99024510383606
611,7507968,219,50.18837472005907,30.472511521699772,54.817351598173516,90.78286041118966,56.058780618951786,5.033802087992838,3.795455930996368,59,75.90558624267578,-0.0043819621205329895,-0.004816323518753052,0.002214863896369934,0.047526041666666664,0.8113399893045425,-1.2271243333816528,43.137229919433594
612,7520256,223,50.14841009367864,28.35488166877508,54.62331838565022,89.10403484403184,51.27974153593642,5.364730080146961,3.5078943936243543,63,63.423160552978516,-0.007414169609546661,0.018353063613176346,0.010450981557369232,0.06939019097222222,0.8065646290779114,-1.2218677997589111,42.8272807598114
613,7532544,220,52.236113342125705,32.90842032917133,54.74545454545454,89.6028320106261,60.300806110957794,5.801369141448628,3.9405713181764987,72,90.20840454101562,0.008813843131065369,0.02739671617746353,0.012348958291113377,0.048583984375,0.8374613374471664,-1.2322551012039185,43.26181221008301
614,7544832,223,48.76989340606125,30.763440092182126,54.62780269058296,93.47867648991215,56.58320856666142,5.175599271406507,3.710388110331747,57,42.48713684082031,0.008362747728824615,0.017248086631298065,0.006940729916095734,0.05723741319444445,0.8179338276386261,-1.2267581224441528,43.13927721977234
615,7557120,223,51.30601106854549,30.759520136884227,54.62780269058296,89.32086149451152,57.303500399978255,5.318066186434485,3.5942123834195696,69,71.63920593261719,-0.01744404435157776,0.009242440573871136,0.0025642002001404762,0.051676432291666664,0.8589030653238297,-1.2345149517059326,43.1329071521759
616,7569408,224,50.22703669758311,29.647601309529644,54.517857142857146,89.8769155575837,55.255017135033455,4.8615360738975655,3.491428856332565,63,51.74064636230469,0.008803509175777435,0.0006004795432090759,0.004339076578617096,0.060872395833333336,0.8269825726747513,-1.2323293685913086,42.84068560600281
617,7581696,221,52.66413237366998,32.1197333893304,54.782805429864254,86.49927284034476,57.43279052570663,4.870689859217648,3.4865407868053238,68,41.66863250732422,-0.001864999532699585,0.026209549978375435,0.003042100928723812,0.07674153645833333,0.8295740783214569,-1.25018310546875,42.95615267753601
618,7593984,221,51.0714315491159,31.451116194373967,54.76923076923077,88.81036556322816,56.04044530288832,5.109385732072511,3.5350047171707883,65,79.84075927734375,-0.0011472627520561218,0.03595181927084923,0.011361810378730297,0.054361979166666664,0.8078324645757675,-1.2517164945602417,43.75873279571533
619,7606272,223,49.07522525526044,29.473480382987322,54.600896860986545,91.18195230870819,53.95714031848625,4.501882780827749,3.176941812044296,60,40.63554382324219,-0.011433061212301254,0.002162698656320572,0.0011486196890473366,0.05588107638888889,0.8042126297950745,-1.2612016201019287,42.8051438331604
620,7618560,223,47.16260614011613,30.588461077705237,54.56053811659193,96.39257083747809,59.410121232641565,4.885728637199231,3.520910196574817,55,36.744903564453125,-0.002126297913491726,0.006604492664337158,0.0026476671919226646,0.063720703125,0.8164582699537277,-1.2687058448791504,43.322234869003296
621,7630848,221,45.64806008092253,29.933692270738188,54.800904977375566,97.88201275635029,55.84288386630444,4.78091231838071,3.0149721460060013,44,62.936744689941406,-0.013456162065267563,-0.01973133534193039,0.004847709089517593,0.061821831597222224,0.774411141872406,-1.2698746919631958,43.23302149772644
622,7643136,222,49.5779150188137,31.610559921848267,54.653153153153156,92.38801498270499,57.80463490052179,4.712704693948901,3.5459745751164844,64,45.534820556640625,-0.00458444282412529,0.002284887246787548,0.004768064245581627,0.060112847222222224,0.8198473900556564,-1.2801400423049927,43.03260111808777
623,7655424,220,46.03939810016552,33.11827740262421,54.71363636363636,100.32374447829419,65.46328908392839,5.027609142390164,3.6008283927481815,59,63.18226623535156,-0.023321039974689484,0.024376288056373596,0.02353755012154579,0.05406358506944445,0.8322659730911255,-1.2914742231369019,42.96299171447754
624,7667712,220,49.37311319702317,30.802564376564693,54.86818181818182,90.32743711399758,52.16109342737071,5.045097242702139,3.603942655036596,59,80.91421508789062,0.021151721477508545,-0.016674291342496872,0.004910813644528389,0.05105251736111111,0.7806714773178101,-1.3100816011428833,42.967820167541504
625,7680000,223,44.90358757764271,30.442349039798074,54.7219730941704,98.25901026248248,56.944870704969674,4.855839591389814,3.6356341464487754,50,73.5430679321289,0.006168283522129059,-0.001946290023624897,0.0009997524321079254,0.0654568142361111,0.8085888028144836,-1.316481351852417,41.76005530357361
626,7692288,224,41.72184199723965,26.999647693947313,54.60267857142857,101.72794958756283,52.59784111216658,5.27315759233066,3.732973239639272,39,48.978641510009766,-0.006693065166473389,-0.0003582620993256569,0.003011113964021206,0.07112630208333333,0.8141193687915802,-1.3225605487823486,41.61851739883423
627,7704576,223,48.52293841587106,28.323820941114803,54.699551569506724,90.42080937198276,52.27252592931205,4.940252966944946,3.261551640603176,51,56.68639373779297,-0.01180439442396164,-0.018526243045926094,0.008008250966668129,0.06651475694444445,0.773896113038063,-1.34100341796875,41.52641701698303
628,7716864,223,45.08760555036975,28.623774926973383,54.72645739910314,98.0028128583772,56.24942717064799,5.08369668716807,3.3323652302512414,45,75.1468505859375,-0.0039035268127918243,-0.016444586217403412,0.004741554148495197,0.05601671006944445,0.8010341227054596,-1.3476964235305786,41.580052614212036
629,7729152,221,47.13838828729158,29.042694555341185,54.619909502262445,93.54052742531938,53.79373298459436,4.938744856761052,3.567449887864129,52,42.57768630981445,0.009156649932265282,0.006648248992860317,0.0035352809354662895,0.07872178819444445,0.8112611770629883,-1.3657786846160889,41.6412558555603
630,7741440,223,48.36007579153952,28.937234514206438,54.62780269058296,91.81730599124147,53.31283945912798,4.38093930616507,3.1351398436649944,53,59.98643112182617,0.01645989902317524,0.018372271209955215,0.009301232174038887,0.053873697916666664,0.8074627667665482,-1.3756963014602661,41.54571318626404
631,7753728,224,49.5880286863313,33.367982049377964,54.379464285714285,94.09870304222929,61.685555102776455,5.01354744391782,3.4400850435202805,64,45.89522933959961,0.011083666235208511,0.015537461265921593,0.004687218926846981,0.057562934027777776,0.8468418419361115,-1.3846627473831177,41.71070337295532
